time,load_shortfall_3h
2018-01-22 15:00:00,10847.07240339775
2018-01-22 18:00:00,10906.699338277842
2018-01-22 21:00:00,9776.519235461106
2018-01-23 00:00:00,9067.145194125935
2018-01-23 03:00:00,8615.66551529493
2018-01-23 06:00:00,9626.290439891749
2018-01-23 09:00:00,9644.464194716667
2018-01-23 12:00:00,11366.685619480597
2018-01-23 15:00:00,11220.025993245938
2018-01-23 18:00:00,10939.156515944283
2018-01-23 21:00:00,10404.91110340485
2018-01-24 00:00:00,9210.413470266285
2018-01-24 03:00:00,9110.697289076337
2018-01-24 06:00:00,9537.684682035058
2018-01-24 09:00:00,10357.910650330612
2018-01-24 12:00:00,10978.240963199638
2018-01-24 15:00:00,12051.839489571674
2018-01-24 18:00:00,11813.943617403147
2018-01-24 21:00:00,10980.469487449349
2018-01-25 00:00:00,9747.824190812355
2018-01-25 03:00:00,10440.263617771167
2018-01-25 06:00:00,11114.418961275702
2018-01-25 09:00:00,11023.950921206486
2018-01-25 12:00:00,10655.386143695698
2018-01-25 15:00:00,11753.66941180078
2018-01-25 18:00:00,9757.898617004084
2018-01-25 21:00:00,10012.925040675269
2018-01-26 00:00:00,9741.228754216454
2018-01-26 03:00:00,9203.855604539787
2018-01-26 06:00:00,8910.437832668864
2018-01-26 09:00:00,7845.84023210554
2018-01-26 12:00:00,8114.163270977481
2018-01-26 15:00:00,7619.7335242967
2018-01-26 18:00:00,8007.514896487108
2018-01-26 21:00:00,9623.763780998293
2018-01-27 00:00:00,7808.011855906986
2018-01-27 03:00:00,7439.187876155875
2018-01-27 06:00:00,8026.564469807677
2018-01-27 09:00:00,9106.936168666622
2018-01-27 12:00:00,10555.759938095649
2018-01-27 15:00:00,11152.90993234881
2018-01-27 18:00:00,11635.726437691628
2018-01-27 21:00:00,10527.54963606207
2018-01-28 00:00:00,11844.13718339998
2018-01-28 03:00:00,10636.526302003207
2018-01-28 06:00:00,10317.32736938927
2018-01-28 09:00:00,10856.661480864295
2018-01-28 12:00:00,11986.28640062702
2018-01-28 15:00:00,12435.67353054474
2018-01-28 18:00:00,12793.142507109293
2018-01-28 21:00:00,12011.33569992905
2018-01-29 00:00:00,12568.112202910765
2018-01-29 03:00:00,11064.513758478866
2018-01-29 06:00:00,10888.970040925298
2018-01-29 09:00:00,8974.958499911269
2018-01-29 12:00:00,12439.778799292757
2018-01-29 15:00:00,11879.581200291996
2018-01-29 18:00:00,11471.283938664488
2018-01-29 21:00:00,11830.834154397613
2018-01-30 00:00:00,10085.048185299886
2018-01-30 03:00:00,10234.059707896522
2018-01-30 06:00:00,9167.139307075118
2018-01-30 09:00:00,9563.89028647005
2018-01-30 12:00:00,11326.797377765075
2018-01-30 15:00:00,12039.562383768927
2018-01-30 18:00:00,11572.610059306868
2018-01-30 21:00:00,10354.031122684177
2018-01-31 00:00:00,9637.540962263374
2018-01-31 03:00:00,8875.643881154483
2018-01-31 06:00:00,8312.466419966659
2018-01-31 09:00:00,9534.354353464401
2018-01-31 12:00:00,11831.606408437645
2018-01-31 15:00:00,12236.699480213829
2018-01-31 18:00:00,10461.741400272853
2018-01-31 21:00:00,10075.051690651351
2018-02-01 00:00:00,9803.20762139895
2018-02-01 03:00:00,8802.616721575423
2018-02-01 06:00:00,7763.686335955181
2018-02-01 09:00:00,8246.720946402875
2018-02-01 12:00:00,8225.716444774762
2018-02-01 15:00:00,8063.302087345146
2018-02-01 18:00:00,9922.88378200637
2018-02-01 21:00:00,9153.543950078662
2018-02-02 00:00:00,8225.383691623578
2018-02-02 03:00:00,8380.0723298282
2018-02-02 06:00:00,7173.764596036605
2018-02-02 09:00:00,8709.884460047335
2018-02-02 12:00:00,7918.18440007837
2018-02-02 15:00:00,8405.52713174867
2018-02-02 18:00:00,8580.520056492465
2018-02-02 21:00:00,8172.693899862316
2018-02-03 00:00:00,9470.91373193661
2018-02-03 03:00:00,9807.304465324725
2018-02-03 06:00:00,9157.023608251338
2018-02-03 09:00:00,8797.882354650308
2018-02-03 12:00:00,9536.302304754434
2018-02-03 15:00:00,8540.985314043346
2018-02-03 18:00:00,9070.727247821464
2018-02-03 21:00:00,8620.801597217138
2018-02-04 00:00:00,8660.152387708427
2018-02-04 03:00:00,9511.708391113923
2018-02-04 06:00:00,8938.890009214902
2018-02-04 09:00:00,9224.504478617408
2018-02-04 12:00:00,10431.02416194528
2018-02-04 15:00:00,9042.888741907409
2018-02-04 18:00:00,9296.07408038877
2018-02-04 21:00:00,9823.579793865085
2018-02-05 00:00:00,9017.756290661358
2018-02-05 03:00:00,8960.233522156814
2018-02-05 06:00:00,9705.74625091093
2018-02-05 09:00:00,10834.164517540845
2018-02-05 12:00:00,10688.386979546503
2018-02-05 15:00:00,9766.81205028023
2018-02-05 18:00:00,10208.450344195026
2018-02-05 21:00:00,8849.809811990766
2018-02-06 00:00:00,9797.986970245145
2018-02-06 03:00:00,9406.923079415317
2018-02-06 06:00:00,9648.477661249173
2018-02-06 09:00:00,9515.335685608232
2018-02-06 12:00:00,9741.662233318315
2018-02-06 15:00:00,9008.040842502085
2018-02-06 18:00:00,9783.617409271757
2018-02-06 21:00:00,8405.922295963483
2018-02-07 00:00:00,8903.159804289433
2018-02-07 03:00:00,9685.421058761203
2018-02-07 06:00:00,8681.947993181075
2018-02-07 09:00:00,9101.341269543618
2018-02-07 12:00:00,10012.85974761958
2018-02-07 15:00:00,9775.886318033272
2018-02-07 18:00:00,9678.989842269995
2018-02-07 21:00:00,9201.504446103872
2018-02-08 00:00:00,7884.354856105364
2018-02-08 03:00:00,8631.029301553699
2018-02-08 06:00:00,9559.308795385783
2018-02-08 09:00:00,9941.73855011614
2018-02-08 12:00:00,10770.452024922019
2018-02-08 15:00:00,10162.946036993291
2018-02-08 18:00:00,10040.290748943517
2018-02-08 21:00:00,9666.60458544871
2018-02-09 00:00:00,9348.418830777548
2018-02-09 03:00:00,10263.590437403367
2018-02-09 06:00:00,9509.820690156397
2018-02-09 09:00:00,9313.524459149852
2018-02-09 12:00:00,11043.86151637697
2018-02-09 15:00:00,10962.635869524962
2018-02-09 18:00:00,10278.099698430364
2018-02-09 21:00:00,9271.947246213862
2018-02-10 00:00:00,9017.382802818662
2018-02-10 03:00:00,7726.588309513099
2018-02-10 06:00:00,7931.531078814359
2018-02-10 09:00:00,8023.716974712916
2018-02-10 12:00:00,8746.487108764102
2018-02-10 15:00:00,11465.167189812797
2018-02-10 18:00:00,10092.974686915433
2018-02-10 21:00:00,9278.166789357838
2018-02-11 00:00:00,9100.705144549767
2018-02-11 03:00:00,9183.180519905034
2018-02-11 06:00:00,8673.382463301823
2018-02-11 09:00:00,9674.374956426724
2018-02-11 12:00:00,9364.80501797667
2018-02-11 15:00:00,8840.637127485483
2018-02-11 18:00:00,9169.0616283192
2018-02-11 21:00:00,9838.93011867185
2018-02-12 00:00:00,8837.941539056046
2018-02-12 03:00:00,8497.428682665524
2018-02-12 06:00:00,9844.235599308724
2018-02-12 09:00:00,10765.253371778657
2018-02-12 12:00:00,9795.575871839235
2018-02-12 15:00:00,9732.489859821022
2018-02-12 18:00:00,10688.971133857687
2018-02-12 21:00:00,10111.676534104425
2018-02-13 00:00:00,10231.361857815784
2018-02-13 03:00:00,9196.678682158356
2018-02-13 06:00:00,9076.1477001314
2018-02-13 09:00:00,8930.819361450158
2018-02-13 12:00:00,8199.9707845887
2018-02-13 15:00:00,9191.006982353487
2018-02-13 18:00:00,9082.102860741512
2018-02-13 21:00:00,8430.34576435314
2018-02-14 00:00:00,8475.945873625647
2018-02-14 03:00:00,7875.5815616257305
2018-02-14 06:00:00,8576.645230708853
2018-02-14 09:00:00,8305.628950224458
2018-02-14 12:00:00,8920.338524665185
2018-02-14 15:00:00,9628.79733147605
2018-02-14 18:00:00,9661.963303283599
2018-02-14 21:00:00,10627.662681356518
2018-02-15 00:00:00,9778.304136974968
2018-02-15 03:00:00,10538.11337457966
2018-02-15 06:00:00,11029.492930883798
2018-02-15 09:00:00,12082.995984950787
2018-02-15 12:00:00,12893.708339382636
2018-02-15 15:00:00,12600.172157001974
2018-02-15 18:00:00,12579.707247107504
2018-02-15 21:00:00,12031.444972370851
2018-02-16 00:00:00,10149.760304933556
2018-02-16 03:00:00,10090.430065251703
2018-02-16 06:00:00,11587.176457249638
2018-02-16 09:00:00,12251.335790411176
2018-02-16 12:00:00,13369.565249477379
2018-02-16 15:00:00,12146.72197761748
2018-02-16 18:00:00,11043.454524104769
2018-02-16 21:00:00,10046.106452685779
2018-02-17 00:00:00,10331.455507110926
2018-02-17 03:00:00,9737.461018382899
2018-02-17 06:00:00,9714.103981686521
2018-02-17 09:00:00,10406.401844666505
2018-02-17 12:00:00,11547.565834824307
2018-02-17 15:00:00,11146.45105233295
2018-02-17 18:00:00,11366.376152538924
2018-02-17 21:00:00,11961.490771967843
2018-02-18 00:00:00,9803.459756493467
2018-02-18 03:00:00,8736.058509977194
2018-02-18 06:00:00,8623.08205169224
2018-02-18 09:00:00,9273.31736419453
2018-02-18 12:00:00,10829.79340954949
2018-02-18 15:00:00,10611.781726927733
2018-02-18 18:00:00,10330.153100272255
2018-02-18 21:00:00,10257.61002819049
2018-02-19 00:00:00,9151.115294872932
2018-02-19 03:00:00,9517.037563530479
2018-02-19 06:00:00,9009.834255794965
2018-02-19 09:00:00,9906.870771004977
2018-02-19 12:00:00,11331.840316930742
2018-02-19 15:00:00,10572.965928653086
2018-02-19 18:00:00,10630.053916354524
2018-02-19 21:00:00,9593.870847122958
2018-02-20 00:00:00,8552.028637516132
2018-02-20 03:00:00,8552.3250392684
2018-02-20 06:00:00,9022.980422767907
2018-02-20 09:00:00,9642.59376667512
2018-02-20 12:00:00,9441.632793018658
2018-02-20 15:00:00,8540.220479045422
2018-02-20 18:00:00,8004.505673794016
2018-02-20 21:00:00,7701.755416892349
2018-02-21 00:00:00,7427.348941725273
2018-02-21 03:00:00,7458.298650475219
2018-02-21 06:00:00,7378.908294299716
2018-02-21 09:00:00,7214.0464751235395
2018-02-21 12:00:00,8808.125856477753
2018-02-21 15:00:00,9864.177359121803
2018-02-21 18:00:00,11028.067420499972
2018-02-21 21:00:00,9694.886079235861
2018-02-22 00:00:00,7827.585213025575
2018-02-22 03:00:00,8289.931316994212
2018-02-22 06:00:00,7744.346498234094
2018-02-22 09:00:00,9247.95267225139
2018-02-22 12:00:00,10975.752222016104
2018-02-22 15:00:00,9718.750259897313
2018-02-22 18:00:00,10029.537693781636
2018-02-22 21:00:00,9677.42178405549
2018-02-23 00:00:00,7866.0839796116115
2018-02-23 03:00:00,8169.172694390359
2018-02-23 06:00:00,8384.585614591415
2018-02-23 09:00:00,9586.373354373056
2018-02-23 12:00:00,10542.77252301307
2018-02-23 15:00:00,10162.182149822886
2018-02-23 18:00:00,10685.611324045407
2018-02-23 21:00:00,9049.304744734787
2018-02-24 00:00:00,9078.654460230426
2018-02-24 03:00:00,9079.866547416314
2018-02-24 06:00:00,8009.367447568221
2018-02-24 09:00:00,9264.086078583357
2018-02-24 12:00:00,10278.994156693898
2018-02-24 15:00:00,10239.758580270998
2018-02-24 18:00:00,10162.595141351168
2018-02-24 21:00:00,9206.116898823542
2018-02-25 00:00:00,7894.1486519834725
2018-02-25 03:00:00,8113.269391791397
2018-02-25 06:00:00,8118.877620468132
2018-02-25 09:00:00,9671.735489876812
2018-02-25 12:00:00,10516.736485665784
2018-02-25 15:00:00,10240.018805313404
2018-02-25 18:00:00,10231.170292213928
2018-02-25 21:00:00,9027.032523659262
2018-02-26 00:00:00,9630.757837595347
2018-02-26 03:00:00,8192.064621254493
2018-02-26 06:00:00,8901.025873601195
2018-02-26 09:00:00,8909.52874243912
2018-02-26 12:00:00,10005.57522680404
2018-02-26 15:00:00,9817.524333077967
2018-02-26 18:00:00,9299.621604426206
2018-02-26 21:00:00,8375.567615247364
2018-02-27 00:00:00,7689.746282305698
2018-02-27 03:00:00,7591.4692972470175
2018-02-27 06:00:00,8088.327100470244
2018-02-27 09:00:00,8537.811908758435
2018-02-27 12:00:00,9037.620865777644
2018-02-27 15:00:00,8288.38057091118
2018-02-27 18:00:00,9004.857198838385
2018-02-27 21:00:00,9589.970138982513
2018-02-28 00:00:00,7777.582612052263
2018-02-28 03:00:00,8712.933860944924
2018-02-28 06:00:00,8711.72004764959
2018-02-28 09:00:00,8797.378340152818
2018-02-28 12:00:00,10038.229609505379
2018-02-28 15:00:00,8945.498666905487
2018-02-28 18:00:00,8614.71626869974
2018-02-28 21:00:00,8541.771621885868
2018-03-01 00:00:00,8008.286620304241
2018-03-01 03:00:00,9162.106669833141
2018-03-01 06:00:00,8542.616074391593
2018-03-01 09:00:00,9265.925441176616
2018-03-01 12:00:00,11084.040116791413
2018-03-01 15:00:00,10146.563776750942
2018-03-01 18:00:00,8483.701898375857
2018-03-01 21:00:00,6274.267211419104
2018-03-02 00:00:00,6362.883341445588
2018-03-02 03:00:00,6267.033619798399
2018-03-02 06:00:00,7288.354993378533
2018-03-02 09:00:00,9215.81318031947
2018-03-02 12:00:00,9956.68113343982
2018-03-02 15:00:00,10299.095690220609
2018-03-02 18:00:00,9792.217083156069
2018-03-02 21:00:00,8435.83294408715
2018-03-03 00:00:00,7295.431054470215
2018-03-03 03:00:00,7273.690465632764
2018-03-03 06:00:00,6604.452620723896
2018-03-03 09:00:00,6859.5070174575885
2018-03-03 12:00:00,7053.128954057729
2018-03-03 15:00:00,8441.894194583303
2018-03-03 18:00:00,10465.057356153126
2018-03-03 21:00:00,9731.107676253967
2018-03-04 00:00:00,8076.305260348771
2018-03-04 03:00:00,8510.261023439973
2018-03-04 06:00:00,8616.330728461717
2018-03-04 09:00:00,9199.095200784037
2018-03-04 12:00:00,9597.745354436605
2018-03-04 15:00:00,8767.826704116484
2018-03-04 18:00:00,9128.54883603751
2018-03-04 21:00:00,9682.717436474428
2018-03-05 00:00:00,9468.528162036779
2018-03-05 03:00:00,8547.183323630403
2018-03-05 06:00:00,8238.667299229219
2018-03-05 09:00:00,8326.565200561361
2018-03-05 12:00:00,9024.265652929718
2018-03-05 15:00:00,7801.101656119418
2018-03-05 18:00:00,7833.7285803973655
2018-03-05 21:00:00,8416.659105406574
2018-03-06 00:00:00,8899.547126311496
2018-03-06 03:00:00,7370.3915882354595
2018-03-06 06:00:00,7529.472931072059
2018-03-06 09:00:00,7133.075689545074
2018-03-06 12:00:00,7751.5073056385645
2018-03-06 15:00:00,8409.510724521253
2018-03-06 18:00:00,7586.674073502966
2018-03-06 21:00:00,7725.546237690022
2018-03-07 00:00:00,6438.797869561298
2018-03-07 03:00:00,6447.109244299308
2018-03-07 06:00:00,6870.5535610063525
2018-03-07 09:00:00,7780.160532839842
2018-03-07 12:00:00,8744.712160897781
2018-03-07 15:00:00,9863.013676162409
2018-03-07 18:00:00,9157.638837343547
2018-03-07 21:00:00,9878.17581320798
2018-03-08 00:00:00,8932.947679234961
2018-03-08 03:00:00,10306.709873181993
2018-03-08 06:00:00,8732.619544726234
2018-03-08 09:00:00,9477.321977925652
2018-03-08 12:00:00,9746.403099067813
2018-03-08 15:00:00,10100.002654880815
2018-03-08 18:00:00,10202.769931421695
2018-03-08 21:00:00,11233.922972775139
2018-03-09 00:00:00,9975.783550517977
2018-03-09 03:00:00,9844.434527245248
2018-03-09 06:00:00,8988.854239586633
2018-03-09 09:00:00,10406.085730836276
2018-03-09 12:00:00,10841.104333203033
2018-03-09 15:00:00,10471.128679223428
2018-03-09 18:00:00,10811.909702021454
2018-03-09 21:00:00,8628.14309832652
2018-03-10 00:00:00,8851.19515488496
2018-03-10 03:00:00,8807.164859567736
2018-03-10 06:00:00,8959.63108031737
2018-03-10 09:00:00,11244.5399124467
2018-03-10 12:00:00,10366.228681615334
2018-03-10 15:00:00,10424.010270328785
2018-03-10 18:00:00,9964.789620751206
2018-03-10 21:00:00,8530.430637007485
2018-03-11 00:00:00,9521.229552453342
2018-03-11 03:00:00,8964.23569233097
2018-03-11 06:00:00,7892.177392795516
2018-03-11 09:00:00,8792.130330869379
2018-03-11 12:00:00,7448.590098095381
2018-03-11 15:00:00,7191.620258688997
2018-03-11 18:00:00,7712.594168039688
2018-03-11 21:00:00,8416.806913522885
2018-03-12 00:00:00,8020.3410094083265
2018-03-12 03:00:00,8533.3204490011
2018-03-12 06:00:00,9047.703741570414
2018-03-12 09:00:00,7949.833806051922
2018-03-12 12:00:00,8400.656878070664
2018-03-12 15:00:00,8369.979984696172
2018-03-12 18:00:00,8747.314084834645
2018-03-12 21:00:00,8639.662429950644
2018-03-13 00:00:00,9432.577974115258
2018-03-13 03:00:00,9901.986292619296
2018-03-13 06:00:00,9714.966035628768
2018-03-13 09:00:00,9924.50514360139
2018-03-13 12:00:00,10647.32760299936
2018-03-13 15:00:00,8990.992825511501
2018-03-13 18:00:00,9621.64811638753
2018-03-13 21:00:00,10437.547606210983
2018-03-14 00:00:00,9831.70849187142
2018-03-14 03:00:00,9350.577064477005
2018-03-14 06:00:00,9634.802779482965
2018-03-14 09:00:00,9863.64295159815
2018-03-14 12:00:00,10059.544712766863
2018-03-14 15:00:00,9305.430343417802
2018-03-14 18:00:00,11234.87426686202
2018-03-14 21:00:00,9573.796628208274
2018-03-15 00:00:00,9202.900435274065
2018-03-15 03:00:00,8043.873032424233
2018-03-15 06:00:00,8240.073070084929
2018-03-15 09:00:00,7275.806655552617
2018-03-15 12:00:00,7818.549385142162
2018-03-15 15:00:00,8380.013972241753
2018-03-15 18:00:00,6791.804579933109
2018-03-15 21:00:00,7393.027678750384
2018-03-16 00:00:00,8223.27082699202
2018-03-16 03:00:00,8378.076943733151
2018-03-16 06:00:00,8433.675305554301
2018-03-16 09:00:00,7979.272666055425
2018-03-16 12:00:00,9193.182498452623
2018-03-16 15:00:00,9577.32123236261
2018-03-16 18:00:00,8290.461378899781
2018-03-16 21:00:00,8657.093541351056
2018-03-17 00:00:00,8622.052421696408
2018-03-17 03:00:00,8004.246090273274
2018-03-17 06:00:00,8289.90344302076
2018-03-17 09:00:00,9447.80675123612
2018-03-17 12:00:00,8680.713110149816
2018-03-17 15:00:00,7664.5467735708025
2018-03-17 18:00:00,6463.736065353154
2018-03-17 21:00:00,6469.926146428528
2018-03-18 00:00:00,6680.500926957051
2018-03-18 03:00:00,6324.961242829568
2018-03-18 06:00:00,6067.146816539326
2018-03-18 09:00:00,6387.868162639088
2018-03-18 12:00:00,7000.345922415285
2018-03-18 15:00:00,7635.1358233606325
2018-03-18 18:00:00,8656.70647034778
2018-03-18 21:00:00,7705.504949427746
2018-03-19 00:00:00,8325.327997271406
2018-03-19 03:00:00,7793.916627664026
2018-03-19 06:00:00,7569.766838062209
2018-03-19 09:00:00,7955.229917928073
2018-03-19 12:00:00,8705.65163971917
2018-03-19 15:00:00,8404.097559056212
2018-03-19 18:00:00,5948.378454126181
2018-03-19 21:00:00,5874.690906952704
2018-03-20 00:00:00,6729.784073551321
2018-03-20 03:00:00,7452.738394728499
2018-03-20 06:00:00,6515.179560954669
2018-03-20 09:00:00,7779.336570917145
2018-03-20 12:00:00,8674.377596264041
2018-03-20 15:00:00,8587.407881084417
2018-03-20 18:00:00,9508.528801436174
2018-03-20 21:00:00,7856.4522111069855
2018-03-21 00:00:00,7804.317388537085
2018-03-21 03:00:00,7918.379822680504
2018-03-21 06:00:00,9341.870940159668
2018-03-21 09:00:00,10627.696113832058
2018-03-21 12:00:00,10881.683808636446
2018-03-21 15:00:00,10073.839773466705
2018-03-21 18:00:00,9662.041376290035
2018-03-21 21:00:00,8316.823414856146
2018-03-22 00:00:00,8332.696701109642
2018-03-22 03:00:00,8322.169724300513
2018-03-22 06:00:00,8819.752602803423
2018-03-22 09:00:00,10724.701220591589
2018-03-22 12:00:00,11639.439255143436
2018-03-22 15:00:00,10896.262865427892
2018-03-22 18:00:00,10625.755514330001
2018-03-22 21:00:00,10521.471886950862
2018-03-23 00:00:00,10226.180650404394
2018-03-23 03:00:00,9601.181141538516
2018-03-23 06:00:00,9076.665732993297
2018-03-23 09:00:00,8896.828018640648
2018-03-23 12:00:00,9343.582175333002
2018-03-23 15:00:00,10352.76216897904
2018-03-23 18:00:00,9427.589412858355
2018-03-23 21:00:00,7019.728971509267
2018-03-24 00:00:00,5971.943896329151
2018-03-24 03:00:00,7331.273715257454
2018-03-24 06:00:00,6454.868107995562
2018-03-24 09:00:00,5935.313014879826
2018-03-24 12:00:00,5295.413233167735
2018-03-24 15:00:00,5254.868248328256
2018-03-24 18:00:00,5581.6564447456785
2018-03-24 21:00:00,6258.159342540398
